,GAME_ID,HOMEDESCRIPTION,PCTIMESTRING,PERIOD,PLAYER3_TEAM_ABBREVIATION,HOME_TEAM,AWAY_TEAM,JUMP_BALL_HOME_PLAYER_ID,JUMP_BALL_AWAY_PLAYER_ID,JUMP_BALL_RETRIEVED_PLAYER_ID,JUMP_BALL_RETRIEVED_TEAM_NAME
339651,21000952,Jump Ball Lopez vs. Hill: Tip to Budinger,12:00,1.0,Rockets,Rockets,Suns,201577.0,201941.0,201978.0,Rockets
340102,21000953,Jump Ball Brown vs. Noah: Tip to Rose,12:00,1.0,Bulls,Bobcats,Bulls,2198.0,201149.0,201565.0,Bulls
340480,21000954,Jump Ball Lopez vs. Lee: Tip to Farmar,12:00,1.0,NJN,Warriors,Nets,201572.0,101135.0,200770.0,NJN
340914,21000955,Jump Ball Hawes vs. Ibaka: Tip to Iguodala,12:00,1.0,76ers,Thunder,76ers,201150.0,201586.0,2738.0,76ers
341394,21000956,Jump Ball Johnson vs. Jefferson: Tip to Bell,12:00,1.0,Jazz,Raptors,Jazz,101161.0,2744.0,1952.0,Jazz
341836,21000957,Jump Ball Krstic vs. Jordan: Tip to Foye,12:00,1.0,Clippers,Celtics,Clippers,2420.0,201599.0,200751.0,Clippers
342275,21000958,Jump Ball Gasol vs. Stoudemire: Tip to Jeffries,12:00,1.0,Knicks,Grizzlies,Knicks,201188.0,2405.0,2407.0,Knicks
342695,21000959,Jump Ball Bogut vs. Hickson: Tip to Parker,12:00,1.0,Cavaliers,Cavaliers,Bucks,101106.0,201581.0,1515.0,Cavaliers
343104,21000960,Jump Ball Milicic vs. Hibbert: Tip to Granger,12:00,1.0,Pacers,Pacers,Timberwolves,2545.0,201579.0,101122.0,Pacers
343633,21000961,Jump Ball Okafor vs. Chandler: Tip to,12:00,1.0,,Mavericks,Hornets,2731.0,2199.0,1610612740.0,
344084,21000962,Jump Ball Duncan vs. Wilcox: Tip to Parker,12:00,1.0,Spurs,Pistons,Spurs,1495.0,2404.0,2225.0,Spurs
344509,21000963,Jump Ball Dalembert vs. Howard: Tip to Nelson,12:00,1.0,Magic,Magic,Kings,2223.0,2730.0,2749.0,Magic
345027,21000964,Jump Ball Dampier vs. Bynum: Tip to World Peace,12:00,1.0,Lakers,Lakers,Heat,956.0,101115.0,1897.0,Lakers
345457,21000965,Jump Ball Chandler vs. Stoudemire: Tip to Jeffries,12:00,1.0,Knicks,Mavericks,Knicks,2199.0,2405.0,2407.0,Knicks
345939,21000966,Jump Ball Lopez vs. Nene: Tip to Warrick,12:00,1.0,Suns,Nuggets,Suns,201577.0,2403.0,101124.0,Suns
346423,21000967,Jump Ball Brown vs. Aldridge: Tip to Miller,12:00,1.0,Trail Blazers,Bobcats,Trail Blazers,2198.0,200746.0,1889.0,Trail Blazers
346886,21000968,Jump Ball Lopez vs. Jordan: Tip to Griffin,12:00,1.0,Clippers,Clippers,Nets,201572.0,201599.0,201933.0,Clippers
347380,21000969,Jump Ball Hawes vs. Krstic: Tip to Brand,12:00,1.0,76ers,Celtics,76ers,201150.0,2420.0,1882.0,76ers
347803,21000970,Jump Ball Bargnani vs. Hibbert: Tip to Johnson,12:00,1.0,Raptors,Pacers,Raptors,200745.0,201579.0,201949.0,Raptors
348273,21000971,Jump Ball Noah vs. Smith: Tip to Rose,12:00,1.0,Bulls,Hawks,Bulls,201149.0,2746.0,201565.0,Bulls
348667,21000972,Jump Ball Milicic vs. Jefferson: Tip to Kirilenko,12:00,1.0,Jazz,Timberwolves,Jazz,2545.0,2744.0,1905.0,Jazz
349091,21000973,Jump Ball Ibaka vs. Wilcox: Tip to Westbrook,12:00,1.0,Thunder,Pistons,Thunder,201586.0,2404.0,201566.0,Thunder
349486,21000974,Jump Ball Duncan vs. Dalembert: Tip to Cousins,12:00,1.0,Kings,Kings,Spurs,1495.0,2223.0,202326.0,Kings
349925,21000975,Jump Ball Lee vs. Howard: Tip to Bass,12:00,1.0,Magic,Warriors,Magic,101135.0,2730.0,101138.0,Magic
350393,21000976,Jump Ball Dampier vs. Gasol: Tip to,12:00,1.0,,Grizzlies,Heat,956.0,201188.0,1610612763.0,
350836,21000977,Jump Ball Smith vs. Camby: Tip to Pachulia,12:00,1.0,Hawks,Hawks,Trail Blazers,2746.0,948.0,2585.0,Hawks
351259,21000978,Jump Ball McGee vs. Jordan: Tip to Young,12:00,1.0,Wizards,Clippers,Wizards,201580.0,201599.0,201156.0,Wizards
351756,21000979,Jump Ball Noah vs. Jefferson: Tip to Rose,12:00,1.0,Bulls,Bulls,Jazz,201149.0,2744.0,201565.0,Bulls
352194,21000980,Jump Ball Bogut vs. Hawes: Tip to Brand,12:00,1.0,76ers,Bucks,76ers,101106.0,201150.0,1882.0,76ers
352590,21000981,Jump Ball Okafor vs. Dalembert: Tip to Cousins,12:00,1.0,Kings,Hornets,Kings,2731.0,2223.0,202326.0,Kings
353050,21000982,Jump Ball Chandler vs. Bynum: Tip to Nowitzki,12:00,1.0,Mavericks,Mavericks,Lakers,2199.0,101115.0,1717.0,Mavericks
353496,21000983,Jump Ball Hill vs. Duncan: Tip to Parker,12:00,1.0,Spurs,Rockets,Spurs,201941.0,1495.0,2225.0,Spurs
353979,21000984,Jump Ball Nene vs. Monroe: Tip to Martin,12:00,1.0,Nuggets,Nuggets,Pistons,2403.0,202328.0,2030.0,Nuggets
354371,21000985,Jump Ball Hickson vs. Ibaka: Tip to Sefolosha,12:00,1.0,Thunder,Cavaliers,Thunder,201581.0,201586.0,200757.0,Thunder
354804,21000986,Jump Ball Bargnani vs. Brown: Tip to Johnson,12:00,1.0,Raptors,Bobcats,Raptors,200745.0,2198.0,201949.0,Raptors
355261,21000987,Jump Ball Lopez vs. Howard: Tip to Nelson,12:00,1.0,Magic,Magic,Suns,201577.0,2730.0,2749.0,Magic
355721,21000988,Jump Ball Krstic vs. Bogut: Tip to Garnett,12:00,1.0,Celtics,Celtics,Bucks,2420.0,101106.0,708.0,Celtics
356133,21000989,Jump Ball Stoudemire vs. Hibbert: Tip to Jones,12:00,1.0,Pacers,Pacers,Knicks,2405.0,201579.0,2563.0,Pacers
356588,21000990,Jump Ball Lee vs. Milicic: Tip to Love,12:00,1.0,Timberwolves,Warriors,Timberwolves,101135.0,2545.0,201567.0,Timberwolves
357056,21000991,Jump Ball Lopez vs. Krstic: Tip to Garnett,12:00,1.0,Celtics,Celtics,Nets,201572.0,2420.0,708.0,Celtics
357487,21000992,Jump Ball McGee vs. Ibaka: Tip to Young,12:00,1.0,Wizards,Thunder,Wizards,201580.0,201586.0,201156.0,Wizards
357953,21000993,Jump Ball Dampier vs. Duncan: Tip to Parker,12:00,1.0,Spurs,Heat,Spurs,956.0,1495.0,2225.0,Spurs
358386,21000994,Jump Ball Gasol vs. Jordan: Tip to Williams,12:00,1.0,Clippers,Clippers,Grizzlies,201188.0,201599.0,2590.0,Clippers
358813,21000995,Jump Ball Okafor vs. Nene: Tip to Lawson,12:00,1.0,Nuggets,Nuggets,Hornets,2731.0,2403.0,201951.0,Nuggets
359231,21000996,Jump Ball Patterson vs. Lopez: Tip to Martin,12:00,1.0,Rockets,Rockets,Suns,202335.0,201577.0,2755.0,Rockets
359686,21000997,Jump Ball Jefferson vs. Hawes: Tip to Harris,12:00,1.0,Jazz,76ers,Jazz,2744.0,201150.0,2734.0,Jazz
360181,21000998,Jump Ball Dalembert vs. Lee: Tip to Biedrins,12:00,1.0,Warriors,Warriors,Kings,2223.0,101135.0,2740.0,Warriors
360661,21000999,Jump Ball Bynum vs. Howard: Tip to Gasol,12:00,1.0,Lakers,Lakers,Magic,101115.0,2730.0,2200.0,Lakers
361081,21001000,Jump Ball Hibbert vs. Stoudemire: Tip to Anthony,12:00,1.0,Knicks,Pacers,Knicks,201579.0,2405.0,2546.0,Knicks
361571,21001001,Jump Ball Thomas vs. McGee: Tip to Crawford,12:00,1.0,Wizards,Bulls,Wizards,703.0,201580.0,202348.0,Wizards
362011,21001002,Jump Ball Aldridge vs. Chandler: Tip to Miller,12:00,1.0,Trail Blazers,Mavericks,Trail Blazers,200746.0,2199.0,1889.0,Trail Blazers
362398,21001003,Jump Ball Smith vs. Nene: Tip to Teague,12:00,1.0,Hawks,Hawks,Nuggets,2746.0,2403.0,201952.0,Hawks
362810,21001004,Jump Ball Krstic vs. Hibbert: Tip to Garnett,12:00,1.0,Celtics,Celtics,Pacers,2420.0,201579.0,708.0,Celtics
363251,21001005,Jump Ball Wallace vs. Bargnani: Tip to McGrady,12:00,1.0,Pistons,Pistons,Raptors,1112.0,200745.0,1503.0,Pistons
1,20900001,Jump Ball O'Neal vs. Perkins: Tip to Varejao,12:00,1.0,Cavaliers,Celtics,Cavaliers,406.0,2570.0,2760.0,Cavaliers
457,20900002,Jump Ball Dampier vs. Haywood: Tip to Ross,12:00,1.0,Mavericks,Mavericks,Wizards,956.0,2217.0,2624.0,Mavericks
916,20900003,Jump Ball Oden vs. Scola: Tip to Aldridge,12:00,1.0,Trail Blazers,Rockets,Trail Blazers,201141.0,2449.0,200746.0,Trail Blazers
1385,20900004,Jump Ball Bynum vs. Camby: Tip to World Peace,12:00,1.0,Lakers,Clippers,Lakers,101115.0,948.0,1897.0,Lakers
1863,20900005,Jump Ball Smith vs. Hibbert: Tip to Johnson,12:00,1.0,Hawks,Hawks,Pacers,2746.0,201579.0,2207.0,Hawks
2324,20900006,Jump Ball Howard vs. Dalembert: Tip to Brand,12:00,1.0,76ers,Magic,76ers,2730.0,2223.0,1882.0,76ers
2750,20900007,Jump Ball Bosh vs. O'Neal: Tip to Turkoglu,12:00,1.0,Raptors,Cavaliers,Raptors,2547.0,406.0,2045.0,Raptors
3264,20900008,Jump Ball Perkins vs. Chandler: Tip to Felton,12:00,1.0,Hornets,Celtics,Bobcats,2570.0,2199.0,101109.0,Hornets
3716,20900009,Jump Ball O'Neal vs. Jeffries: Tip to Chalmers,12:00,1.0,Heat,Heat,Knicks,979.0,2407.0,201596.0,Heat
4155,20900010,Jump Ball Gasol vs. Wallace: Tip to Conley,12:00,1.0,Grizzlies,Pistons,Grizzlies,201188.0,1112.0,201144.0,Grizzlies
4617,20900011,Jump Ball Jefferson vs. Lopez: Tip to Flynn,12:00,1.0,Timberwolves,Timberwolves,Nets,2744.0,201572.0,201938.0,Timberwolves
5125,20900012,Jump Ball Green vs. Thompson: Tip to Martin,12:00,1.0,Kings,Thunder,Kings,201145.0,201574.0,2755.0,Kings
5560,20900013,Jump Ball Duncan vs. Okafor: Tip to Wright,12:00,1.0,NOH,Hornets,Spurs,1495.0,2731.0,201153.0,NOH
5994,20900014,Jump Ball Nene vs. Okur: Tip to Kirilenko,12:00,1.0,Jazz,Nuggets,Jazz,2403.0,2246.0,1905.0,Jazz
6476,20900015,Jump Ball Biedrins vs. Scola: Tip to Turiaf,12:00,1.0,Warriors,Warriors,Rockets,2740.0,2449.0,101142.0,Warriors
6930,20900016,Jump Ball Camby vs. Stoudemire: Tip to Thornton,12:00,1.0,Clippers,Clippers,Suns,948.0,2405.0,201154.0,Clippers
7380,20900017,Jump Ball Noah vs. Duncan: Tip to Rose,12:00,1.0,Bulls,Bulls,Spurs,201149.0,1495.0,201565.0,Bulls
7848,20900018,Jump Ball Oden vs. Nene: Tip to Billups,12:00,1.0,Nuggets,Nuggets,Trail Blazers,201141.0,2403.0,1497.0,Nuggets
8340,20900019,Jump Ball Chandler vs. Jeffries: Tip to Felton,12:00,1.0,Hornets,Bobcats,Knicks,2199.0,2407.0,101109.0,Hornets
8873,20900020,Jump Ball Dalembert vs. Bogut: Tip to Williams,12:00,1.0,76ers,Bucks,76ers,2223.0,101106.0,101150.0,76ers
9340,20900021,Jump Ball Smith vs. Haywood: Tip to Bibby,12:00,1.0,Hawks,Hawks,Wizards,2746.0,2217.0,1710.0,Hawks
9792,20900022,Jump Ball Perkins vs. Noah: Tip to Thomas,12:00,1.0,Bulls,Celtics,Bulls,2570.0,201149.0,200748.0,Bulls
10227,20900023,Jump Ball Wallace vs. Green: Tip to Gordon,12:00,1.0,Pistons,Pistons,Thunder,1112.0,201145.0,2732.0,Pistons
10696,20900024,Jump Ball Hibbert vs. O'Neal: Tip to Granger,12:00,1.0,Pacers,Pacers,Heat,201579.0,979.0,101122.0,Pacers
11181,20900025,Jump Ball Gasol vs. Bosh: Tip to Calderon,12:00,1.0,Raptors,Grizzlies,Raptors,201188.0,2547.0,101181.0,Raptors
11666,20900026,Jump Ball Jefferson vs. O'Neal: Tip to,12:00,1.0,,Cavaliers,Timberwolves,2744.0,406.0,1610612750.0,
12115,20900027,Jump Ball Lopez vs. Howard: Tip to Nelson,12:00,1.0,Magic,Nets,Magic,201572.0,2730.0,2749.0,Magic
12544,20900028,Jump Ball Okafor vs. Thompson: Tip to Paul,12:00,1.0,NOH,Hornets,Kings,2731.0,201574.0,101108.0,NOH
13015,20900029,Jump Ball Fesenko vs. Camby: Tip to Kirilenko,12:00,1.0,Jazz,Clippers,Jazz,201178.0,948.0,1905.0,Jazz
13466,20900030,Jump Ball Stoudemire vs. Biedrins: Tip to Randolph,12:00,1.0,Warriors,Warriors,Suns,2405.0,2740.0,201576.0,Warriors
13959,20900031,Jump Ball Bynum vs. Dampier: Tip to Odom,12:00,1.0,Lakers,Mavericks,Lakers,101115.0,956.0,1885.0,Lakers
14430,20900032,Jump Ball Haywood vs. Lopez: Tip to Yi,12:00,1.0,NJN,Nets,Wizards,2217.0,201572.0,201146.0,NJN
14855,20900033,Jump Ball O'Neal vs. Chandler: Tip to Williams,12:00,1.0,Cavaliers,Bobcats,Cavaliers,406.0,2199.0,2590.0,Cavaliers
15241,20900034,Jump Ball Jeffries vs. Dalembert: Tip to Williams,12:00,1.0,76ers,Knicks,76ers,2407.0,2223.0,101150.0,76ers
15750,20900035,Jump Ball Scola vs. Oden: Tip to Blake,12:00,1.0,Trail Blazers,Rockets,Trail Blazers,2449.0,201141.0,2581.0,Trail Blazers
16205,20900036,Jump Ball Bogut vs. Wallace: Tip to Jennings,12:00,1.0,Bucks,Pistons,Bucks,101106.0,1112.0,201943.0,Bucks
16669,20900037,Jump Ball Duncan vs. Thompson: Tip to Evans,12:00,1.0,Kings,Kings,Spurs,1495.0,201574.0,201936.0,Kings
17118,20900038,Jump Ball Camby vs. Dampier: Tip to Nowitzki,12:00,1.0,Mavericks,Mavericks,Clippers,948.0,956.0,1717.0,Mavericks
17560,20900039,Jump Ball Bosh vs. Howard: Tip to Nelson,12:00,1.0,Magic,Magic,Raptors,2547.0,2730.0,2749.0,Magic
18035,20900040,Jump Ball Perkins vs. Okafor: Tip to Pierce,12:00,1.0,Celtics,Celtics,Hornets,2570.0,2731.0,1718.0,Celtics
18431,20900041,Jump Ball O'Neal vs. Noah: Tip to Chalmers,12:00,1.0,Heat,Bulls,Heat,979.0,201149.0,201596.0,Heat
18856,20900042,Jump Ball Green vs. Oden: Tip to Blake,12:00,1.0,Trail Blazers,Thunder,Trail Blazers,201145.0,201141.0,2581.0,Trail Blazers
19307,20900043,Jump Ball Nene vs. Gasol: Tip to Conley,12:00,1.0,Grizzlies,Nuggets,Grizzlies,2403.0,201188.0,201144.0,Grizzlies
19798,20900044,Jump Ball Stoudemire vs. Jefferson: Tip to Hill,12:00,1.0,Suns,Timberwolves,Suns,2405.0,2744.0,255.0,Suns
20272,20900045,Jump Ball Bynum vs. Smith: Tip to Bryant,12:00,1.0,Lakers,Hawks,Lakers,101115.0,2746.0,977.0,Lakers
20737,20900046,Jump Ball Chandler vs. Lopez: Tip to Felton,12:00,1.0,Hornets,Bobcats,Nets,2199.0,201572.0,101109.0,Hornets
21195,20900047,Jump Ball Lee vs. Okafor: Tip to West,12:00,1.0,NOH,Hornets,Knicks,101135.0,2731.0,2561.0,NOH
21640,20900048,Jump Ball Okur vs. Scola: Tip to D. Williams,12:00,1.0,Jazz,Rockets,Jazz,2246.0,2449.0,101114.0,Jazz
22100,20900049,Jump Ball Thompson vs. Gasol: Tip to Mayo,12:00,1.0,Grizzlies,Grizzlies,Kings,201574.0,201188.0,201564.0,Grizzlies
22635,20900050,Jump Ball Camby vs. Jefferson: Tip to Davis,12:00,1.0,Clippers,Clippers,Timberwolves,948.0,2744.0,1884.0,Clippers
23088,20900051,Jump Ball O'Neal vs. Haywood: Tip to Varejao,12:00,1.0,Cavaliers,Cavaliers,Wizards,406.0,2217.0,2760.0,Cavaliers
23565,20900052,Jump Ball Hibbert vs. Nene: Tip to Martin,12:00,1.0,Nuggets,Nuggets,Pacers,201579.0,2403.0,2030.0,Nuggets
24061,20900053,Jump Ball Dalembert vs. Perkins: Tip to Pierce,12:00,1.0,Celtics,Celtics,76ers,2223.0,2570.0,1718.0,Celtics
24479,20900054,Jump Ball Wallace vs. Howard: Tip to Anderson,12:00,1.0,Magic,Pistons,Magic,1112.0,2730.0,201583.0,Magic
24929,20900055,Jump Ball O'Neal vs. Stoudemire: Tip to Chalmers,12:00,1.0,Heat,Heat,Suns,979.0,2405.0,201596.0,Heat
25372,20900056,Jump Ball Noah vs. Bogut: Tip to Jennings,12:00,1.0,Bucks,Bulls,Bucks,201149.0,101106.0,201943.0,Bucks
25835,20900057,Jump Ball Green vs. Bynum: Tip to Odom,12:00,1.0,Lakers,Lakers,Thunder,201145.0,101115.0,1885.0,Lakers
26302,20900058,Jump Ball Dampier vs. Okur: Tip to Kidd,12:00,1.0,Mavericks,Mavericks,Jazz,956.0,2246.0,467.0,Mavericks
26753,20900059,Jump Ball Oden vs. Smith: Tip to Johnson,12:00,1.0,Hawks,Hawks,Trail Blazers,201141.0,2746.0,2207.0,Hawks
27182,20900060,Jump Ball Howard vs. Stoudemire: Tip to Nash,12:00,1.0,Suns,Magic,Suns,2730.0,2405.0,959.0,Suns
27638,20900061,Jump Ball Bosh vs. Wallace: Tip to Villanueva,12:00,1.0,Pistons,Pistons,Raptors,2547.0,1112.0,101111.0,Pistons
28108,20900062,Jump Ball Haywood vs. O'Neal: Tip to Butler,12:00,1.0,Wizards,Heat,Wizards,2217.0,979.0,2406.0,Wizards
28544,20900063,Jump Ball Lopez vs. Nene: Tip to Anthony,12:00,1.0,Nuggets,Nuggets,Nets,201572.0,2403.0,2546.0,Nuggets
29018,20900064,Jump Ball Lee vs. Hibbert: Tip to,12:00,1.0,,Pacers,Knicks,101135.0,201579.0,1610612754.0,
29489,20900065,Jump Ball Jefferson vs. Perkins: Tip to Gomes,12:00,1.0,Timberwolves,Celtics,Timberwolves,2744.0,2570.0,101155.0,Timberwolves
29891,20900066,Jump Ball Scola vs. Bynum: Tip to Odom,12:00,1.0,Lakers,Rockets,Lakers,2449.0,101115.0,1885.0,Lakers
30393,20900067,Jump Ball Okafor vs. Dampier: Tip to Kidd,12:00,1.0,Mavericks,Mavericks,Hornets,2731.0,956.0,467.0,Mavericks
30869,20900068,Jump Ball Hawes vs. Smith: Tip to Horford,12:00,1.0,Hawks,Hawks,Kings,201150.0,2746.0,201143.0,Hawks
31336,20900069,Jump Ball Biedrins vs. Gasol: Tip to Mayo,12:00,1.0,Grizzlies,Warriors,Grizzlies,2740.0,201188.0,201564.0,Grizzlies
31796,20900070,Jump Ball O'Neal vs. Noah: Tip to Williams,12:00,1.0,Cavaliers,Bulls,Cavaliers,406.0,201149.0,2590.0,Cavaliers
32236,20900071,Jump Ball Okur vs. Duncan: Tip to D. Williams,12:00,1.0,Jazz,Spurs,Jazz,2246.0,1495.0,101114.0,Jazz
32701,20900072,Jump Ball Chandler vs. Smith: Tip to Bell,12:00,1.0,Hornets,Hawks,Bobcats,2199.0,2746.0,1952.0,Hornets
33152,20900073,Jump Ball Hibbert vs. Haywood: Tip to Young,12:00,1.0,Wizards,Pacers,Wizards,201579.0,2217.0,201156.0,Wizards
33651,20900074,Jump Ball Howard vs. Wallace: Tip to Nelson,12:00,1.0,Magic,Pistons,Magic,2730.0,1112.0,2749.0,Magic
34125,20900075,Jump Ball Dalembert vs. Lopez: Tip to Najera,12:00,1.0,NJN,Nets,76ers,2223.0,201572.0,2059.0,NJN
34562,20900076,Jump Ball Perkins vs. Stoudemire: Tip to Rondo,12:00,1.0,Celtics,Celtics,Suns,2570.0,2405.0,200765.0,Celtics
35014,20900077,Jump Ball O'Neal vs. Nene: Tip to Billups,12:00,1.0,Nuggets,Nuggets,Heat,979.0,2403.0,1497.0,Nuggets
35436,20900078,Jump Ball Jefferson vs. Bogut: Tip to Jennings,12:00,1.0,Bucks,Bucks,Timberwolves,2744.0,101106.0,201943.0,Bucks
35890,20900079,Jump Ball Okafor vs. Bosh: Tip to Calderon,12:00,1.0,Raptors,Hornets,Raptors,2731.0,2547.0,101181.0,Raptors
36321,20900080,Jump Ball Lee vs. O'Neal: Tip to Hickson,12:00,1.0,Cavaliers,Cavaliers,Knicks,101135.0,406.0,201581.0,Cavaliers
36734,20900081,Jump Ball Scola vs. Green: Tip to Battier,12:00,1.0,Rockets,Rockets,Thunder,2449.0,201145.0,2203.0,Rockets
37163,20900082,Jump Ball Moore vs. Camby: Tip to Butler,12:00,1.0,Clippers,Warriors,Clippers,1630.0,948.0,2446.0,Clippers
37639,20900083,Jump Ball Mbenga vs. Gasol: Tip to Conley,12:00,1.0,Grizzlies,Lakers,Grizzlies,2788.0,201188.0,201144.0,Grizzlies
38079,20900084,Jump Ball Oden vs. Duncan: Tip to Parker,12:00,1.0,Spurs,Trail Blazers,Spurs,201141.0,1495.0,2225.0,Spurs
38535,20900085,Jump Ball Smith vs. Nene: Tip to Graham,12:00,1.0,Nuggets,Hawks,Nuggets,2746.0,2403.0,101121.0,Nuggets
39015,20900086,Jump Ball Lopez vs. Perkins: Tip to Alston,12:00,1.0,NJN,Celtics,Nets,201572.0,2570.0,1747.0,NJN
39435,20900087,Jump Ball Noah vs. Chandler: Tip to Felton,12:00,1.0,Hornets,Bobcats,Bulls,201149.0,2199.0,101109.0,Hornets
39879,20900088,Jump Ball Dampier vs. Bosh: Tip to Marion,12:00,1.0,Mavericks,Mavericks,Raptors,956.0,2547.0,1890.0,Mavericks
40306,20900089,Jump Ball Bogut vs. Lee: Tip to Hughes,12:00,1.0,Knicks,Bucks,Knicks,101106.0,101135.0,1716.0,Knicks
40754,20900090,Jump Ball Okur vs. Hawes: Tip to Udrih,12:00,1.0,Kings,Kings,Jazz,2246.0,201150.0,2757.0,Kings
41170,20900091,Jump Ball Camby vs. Gasol: Tip to Gordon,12:00,1.0,Clippers,Clippers,Grizzlies,948.0,201188.0,201569.0,Clippers
41658,20900092,Jump Ball Wallace vs. Dalembert: Tip to Williams,12:00,1.0,76ers,Pistons,76ers,1112.0,2223.0,101150.0,76ers
42086,20900093,Jump Ball Haywood vs. Stoudemire: Tip to Butler,12:00,1.0,Wizards,Suns,Wizards,2217.0,2405.0,2406.0,Wizards
42559,20900094,Jump Ball Green vs. Howard: Tip to Nelson,12:00,1.0,Magic,Thunder,Magic,201145.0,2730.0,2749.0,Magic
42975,20900095,Jump Ball Oden vs. Jefferson: Tip to Roy,12:00,1.0,Trail Blazers,Timberwolves,Trail Blazers,201141.0,2744.0,200750.0,Trail Blazers
43428,20900096,Jump Ball Hawes vs. Biedrins: Tip to Jackson,12:00,1.0,Warriors,Warriors,Kings,201150.0,2740.0,1536.0,Warriors
43904,20900097,Jump Ball Mbenga vs. Okafor: Tip to Paul,12:00,1.0,NOH,Lakers,Hornets,2788.0,2731.0,101108.0,NOH
44341,20900098,Jump Ball Dalembert vs. Stoudemire: Tip to Brand,12:00,1.0,76ers,76ers,Suns,2223.0,2405.0,1882.0,76ers
44768,20900099,Jump Ball Lee vs. Okur: Tip to Brewer,12:00,1.0,Jazz,Knicks,Jazz,101135.0,2246.0,200758.0,Jazz
45203,20900100,Jump Ball Ratliff vs. Bosh: Tip to Finley,12:00,1.0,Spurs,Spurs,Raptors,689.0,2547.0,714.0,Spurs
45699,20900101,Jump Ball Moore vs. Jefferson: Tip to Ellis,12:00,1.0,Warriors,Warriors,Timberwolves,1630.0,2744.0,101145.0,Warriors
46203,20900102,Jump Ball Camby vs. Okafor: Tip to Kaman,12:00,1.0,Clippers,Clippers,Hornets,948.0,2731.0,2549.0,Clippers
46631,20900103,Jump Ball Chandler vs. Howard: Tip to Diaw,12:00,1.0,Hornets,Bobcats,Magic,2199.0,2730.0,2564.0,Hornets
47043,20900104,Jump Ball O'Neal vs. Haywood: Tip to Chalmers,12:00,1.0,Heat,Heat,Wizards,979.0,2217.0,201596.0,Heat
47465,20900105,Jump Ball Noah vs. Nene: Tip to Gibson,12:00,1.0,Bulls,Bulls,Nuggets,201149.0,2403.0,201959.0,Bulls
47913,20900106,Jump Ball Gasol vs. Oden: Tip to Gay,12:00,1.0,Grizzlies,Grizzlies,Trail Blazers,201188.0,201141.0,200752.0,Grizzlies
48362,20900107,Jump Ball Dampier vs. Scola: Tip to Nowitzki,12:00,1.0,Mavericks,Mavericks,Rockets,956.0,2449.0,1717.0,Mavericks
48818,20900108,Jump Ball Hawes vs. Green: Tip to Evans,12:00,1.0,Kings,Thunder,Kings,201150.0,201145.0,201936.0,Kings
49313,20900109,Jump Ball Hibbert vs. Moore: Tip to Azubuike,12:00,1.0,Warriors,Warriors,Pacers,201579.0,1630.0,101235.0,Warriors
49806,20900110,Jump Ball Bosh vs. Noah: Tip to Gibson,12:00,1.0,Bulls,Bulls,Raptors,2547.0,201149.0,201959.0,Bulls
50268,20900111,Jump Ball Perkins vs. Okur: Tip to Kirilenko,12:00,1.0,Jazz,Celtics,Jazz,2570.0,2246.0,1905.0,Jazz
50676,20900112,Jump Ball Wallace vs. Chandler: Tip to Jerebko,12:00,1.0,Pistons,Bobcats,Pistons,1112.0,2199.0,201973.0,Pistons
51071,20900113,Jump Ball Lopez vs. Dalembert: Tip to Brand,12:00,1.0,76ers,Nets,76ers,201572.0,2223.0,1882.0,76ers
51506,20900114,Jump Ball Lee vs. Smith: Tip to Bibby,12:00,1.0,Hawks,Hawks,Knicks,101135.0,2746.0,1710.0,Hawks
51934,20900115,Jump Ball Bogut vs. Nene: Tip to Billups,12:00,1.0,Nuggets,Nuggets,Bucks,101106.0,2403.0,1497.0,Nuggets
52416,20900116,Jump Ball Hollins vs. Oden: Tip to Gomes,12:00,1.0,Timberwolves,Timberwolves,Trail Blazers,200797.0,201141.0,101155.0,Timberwolves
52803,20900117,Jump Ball Howard vs. O'Neal: Tip to Williams,12:00,1.0,Cavaliers,Cavaliers,Magic,2730.0,406.0,2590.0,Cavaliers
53242,20900118,Jump Ball Scola vs. Gasol: Tip to Conley,12:00,1.0,Grizzlies,Rockets,Grizzlies,2449.0,201188.0,201144.0,Grizzlies
53685,20900119,Jump Ball Blair vs. Dampier: Tip to Hill,12:00,1.0,Spurs,Mavericks,Spurs,201971.0,956.0,201588.0,Spurs
54151,20900120,Jump Ball Camby vs. Green: Tip to Davis,12:00,1.0,Clippers,Clippers,Thunder,948.0,201145.0,1884.0,Clippers
54591,20900121,Jump Ball Stoudemire vs. Okafor: Tip to Brown,12:00,1.0,NOH,Hornets,Suns,2405.0,2731.0,2484.0,NOH
55035,20900122,Jump Ball O'Neal vs. O'Neal: Tip to Williams,12:00,1.0,Cavaliers,Cavaliers,Heat,979.0,406.0,2590.0,Cavaliers
55513,20900123,Jump Ball Bynum vs. Stoudemire: Tip to Frye,12:00,1.0,Suns,Lakers,Suns,101115.0,2405.0,101112.0,Suns
56017,20900124,Jump Ball Howard vs. Lopez: Tip to Nelson,12:00,1.0,Magic,Nets,Magic,2730.0,201572.0,2749.0,Magic
56453,20900125,Jump Ball Dalembert vs. Okur: Tip to Brand,12:00,1.0,76ers,76ers,Jazz,2223.0,2246.0,1882.0,76ers
56858,20900126,Jump Ball Lee vs. Moore: Tip to Ellis,12:00,1.0,Warriors,Warriors,Knicks,101135.0,1630.0,101145.0,Warriors
